/*Log generado con una ganancia de 50 (500k) - ADC1 - actuador M*/

MEDIDAS OBTENIDAS RAW value
0,0,1,0,0,0,0,0,0,0,
3,7,3,3,3,3,3,3,3,3,
7,7,7,7,7,7,7,7,7,7,
15,15,15,15,15,15,15,15,15,15,
15,15,24,24,24,24,28,28,30,30,
31,31,31,31,31,31,31,31,31,31,
31,31,35,35,39,39,48,48,48,48,
48,56,56,56,56,56,60,60,60,63,
63,63,63,63,63,63,63,63,63,63,
63,63,63,63,63,63,63,63,63,63,
63,63,62,60,60,60,62,62,63,62,
63,60,39,3,39,31,39,31,39,31,
35,31,31,31,39,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,35,31,31,31,35,31,31,31,
31,31,31,31,31,39,31,31,31,31,
31,39,31,31,31,31,31,39,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
1,0,0,0,0,0,0,0,0,0,
0,1,1,1,1,1,1,0,1,1,
7,7,7,7,7,7,7,7,7,7,
15,15,15,15,15,15,15,24,15,24,
15,24,28,28,28,28,28,30,30,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
35,35,35,35,35,39,39,39,39,39,
39,39,39,39,39,39,35,35,31,31,
31,35,31,31,35,35,39,31,31,31,
39,39,48,48,56,56,56,56,56,56,
56,56,56,56,56,56,56,56,60,60,
60,56,35,35,31,31,39,35,39,31,
35,39,31,39,31,35,31,39,31,39,
31,31,31,31,39,31,31,31,31,31,
35,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,35,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,1,0,0,0,0,
3,3,3,3,3,3,3,3,3,3,
7,7,7,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
15,15,15,15,15,15,15,15,15,15,
15,24,15,24,24,28,28,30,30,30,
30,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,35,39,39,39,48,
48,48,48,48,56,56,56,56,48,48,
48,48,56,56,56,60,56,60,60,60,
60,60,60,60,60,62,63,62,63,62,
63,63,56,39,39,39,35,35,35,39,
35,35,31,31,31,39,35,31,31,31,
35,35,31,31,31,31,31,35,31,31,
31,31,31,39,31,39,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,39,31,31,31,
31,31,31,31,31,31,39,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,39,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,1,0,0,0,
3,3,3,3,3,3,3,3,3,3,
7,7,7,7,7,7,7,7,15,15,
15,7,15,15,15,15,15,15,15,15,
15,24,24,24,28,28,28,28,31,31,
31,0,31,31,31,31,31,31,31,31,
35,35,31,39,39,48,48,48,48,48,
48,56,56,56,56,56,60,60,63,63,
63,63,63,63,63,63,63,63,63,63,
63,63,63,63,63,63,63,63,63,63,
63,63,62,60,60,63,62,63,62,63,
63,62,35,31,39,35,48,35,35,31,
39,31,39,31,31,31,39,31,35,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,35,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,35,31,
31,31,31,31,31,31,31,31,35,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,35,31,
0,0,0,1,0,1,0,0,0,0,
3,1,1,1,1,1,1,1,1,1,
7,7,7,7,7,7,7,7,7,7,
15,15,15,15,15,15,24,15,15,15,
24,24,28,24,28,28,28,30,30,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,35,31,31,
31,35,31,39,35,39,31,35,31,39,
35,35,35,35,31,31,31,31,31,31,
31,31,31,31,31,35,35,39,31,35,
35,48,48,48,56,56,56,56,56,56,
56,56,56,56,56,56,60,60,60,60,
56,56,35,48,31,39,31,39,31,39,
35,31,31,31,39,35,31,31,31,31,
31,31,31,31,31,35,31,31,31,31,
31,31,31,31,35,31,31,31,31,31,
31,31,31,35,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
39,31,35,31,31,31,31,31,31,31,
39,31,35,31,31,31,31,31,31,31,
