/*Log generado con una ganancia de 33 (330k) - ADC1 - actuador M*/

MEDIDAS OBTENIDAS RAW value
0,0,0,0,1,0,0,0,0,0,
3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,1,1,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,3,3,3,3,3,7,
7,7,7,7,7,7,7,15,7,7,
7,7,3,7,7,7,15,24,28,30,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,
7,3,7,7,7,3,3,3,3,1,
1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,1,3,3,3,3,7,
7,7,7,7,7,7,7,7,15,7,
7,7,3,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,3,3,3,1,3,3,3,3,
1,1,3,3,1,3,1,1,1,1,
1,1,1,1,1,1,1,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,1,3,3,3,3,7,
7,7,7,7,7,7,7,7,15,7,
7,3,7,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,3,3,3,3,0,3,3,3,
3,3,7,3,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
7,3,3,1,1,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,3,3,3,3,3,7,7,
7,7,7,7,7,7,7,7,7,7,
7,7,3,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,1,1,1,1,1,1,1,1,
1,1,1,0,1,1,1,1,1,1,
1,1,3,1,1,1,0,1,1,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,0,1,3,3,3,3,3,7,
7,7,7,7,7,7,7,15,7,7,
7,3,3,7,7,15,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,1,0,0,0,1,0,1,
0,0,0,0,1,0,0,0,0,0,
3,3,3,3,3,3,3,3,3,7,
3,7,3,7,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,3,3,
1,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,1,1,1,3,3,3,3,7,
7,7,7,7,7,7,7,7,15,7,
7,3,7,3,7,7,15,15,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,0,1,1,1,3,1,3,1,1,
0,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,3,3,3,3,3,3,
7,7,7,7,7,7,7,7,15,7,
7,3,3,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,1,0,0,0,0,0,1,
1,0,0,0,0,0,1,0,0,0,
3,3,3,3,3,3,3,3,3,7,
3,3,3,3,3,7,3,7,3,3,
3,3,3,3,3,3,3,3,1,1,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,3,3,3,3,3,7,
7,7,7,7,7,7,7,15,7,7,
7,3,3,3,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,
3,7,7,3,3,3,3,3,1,1,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,1,3,3,3,3,7,
7,7,7,7,7,7,7,7,15,7,
7,3,3,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,1,3,3,3,3,3,1,3,3,
3,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,3,1,3,3,7,7,
7,7,7,7,7,7,7,15,7,7,
7,7,3,3,7,7,15,24,28,30,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,1,1,0,
3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,7,7,7,7,
3,7,7,7,7,7,7,7,7,7,
3,3,3,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,1,1,3,3,3,3,3,3,
7,7,7,7,7,7,7,7,7,7,
7,3,3,3,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,3,1,1,1,3,3,1,1,
1,1,1,0,1,1,0,1,1,1,
1,1,1,1,1,1,1,1,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,3,1,3,3,3,3,7,
7,7,7,7,7,7,15,7,7,7,
7,3,7,3,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
1,0,0,1,0,0,0,0,0,0,
3,3,3,3,3,3,3,3,7,3,
3,3,3,3,7,7,7,7,7,7,
7,7,7,7,7,7,7,7,3,1,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,1,3,3,3,3,3,
7,7,7,7,7,15,7,7,15,7,
7,3,3,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,3,3,3,3,1,1,3,3,
1,1,1,1,3,3,3,3,3,3,
3,3,3,3,3,3,1,1,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,0,0,1,3,3,3,3,3,7,
7,7,7,7,7,7,7,7,15,7,
7,3,3,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,
3,3,0,3,3,3,1,1,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,1,3,3,3,3,7,
7,7,7,7,7,7,15,7,7,7,
7,3,7,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,3,3,3,3,3,3,3,3,
3,3,3,3,7,3,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
3,3,1,1,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,1,1,1,3,3,3,3,3,
7,7,7,7,7,7,7,7,15,7,
7,7,3,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,3,1,1,1,1,1,1,1,1,
0,0,1,1,3,1,1,0,1,1,
1,1,1,1,1,1,1,1,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,1,3,3,3,3,7,
7,7,7,7,7,7,7,7,15,7,
7,3,7,3,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,1,0,
0,0,1,0,0,0,1,1,1,0,
3,3,3,3,3,3,3,3,3,3,
3,3,3,3,7,3,7,0,7,7,
7,7,7,7,7,7,7,7,3,1,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,3,3,3,3,3,3,
7,7,7,7,7,7,7,7,7,7,
7,3,7,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,1,1,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,3,3,
3,3,3,3,3,3,3,3,1,1,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,3,3,3,3,3,3,
7,7,7,7,7,7,7,7,15,7,
7,3,3,3,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,3,1,3,1,3,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
1,0,1,1,3,1,3,3,3,7,
7,7,7,7,7,7,7,15,15,7,
7,3,3,3,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
MEDIDAS OBTENIDAS RAW value
31,31,31,31,31,31,31,31,31,31,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
3,3,3,3,3,3,3,7,3,3,
1,3,3,7,3,7,7,7,7,7,
7,7,7,7,7,7,7,7,7,7,
3,1,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,
0,1,1,1,3,3,3,3,3,3,
7,7,7,7,7,7,7,7,7,7,
7,3,3,7,7,7,15,24,28,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,
